Region,Year,mean_ndvi,mean_bsi,mean_ndwi,Area_Name,Final_Label,Area_Trend,Risk_Factor,Area_Risk_Trend
36,2022.0,-0.8283222026463065,0.830572402798481,0.4137346528564037,Ol Pejeta Conservancy,1,Overall Loss,2.072629258301191,Severe Risk Loss
36,2023.0,-0.9047369290542803,1.0287597464255385,0.49630352232513775,Ol Pejeta Conservancy,1,Overall Loss,2.4298001978049566,Severe Risk Loss
36,2024.0,-0.7636827771556279,0.8862648335636636,0.45701066559170866,Ol Pejeta Conservancy,1,Overall Loss,2.1069582763110004,Severe Risk Loss
36,2025.0,-0.5363262345822166,0.6547123344461083,0.2739112317253623,Ol Pejeta Conservancy,1,Overall Loss,1.4649498007536872,Moderate Risk Loss
4,2019.0,1.3527633691527632,-0.5147334327515004,-1.2850756019860117,Awer Community Conservancy,2,Overall Gain,3.152572403890275,High Risk Gain
4,2020.0,0.6315854330673102,0.49732365373634907,-0.8339980063592751,Awer Community Conservancy,0,Overall Gain,1.9629070931629344,High Risk Gain
4,2021.0,0.8382471249607675,0.16284385740761753,-1.0497372885216782,Awer Community Conservancy,2,Overall Gain,2.0508282708900634,High Risk Gain
4,2022.0,0.3671056013995224,-0.8792679807923393,-0.0018007365919442313,Awer Community Conservancy,2,Overall Gain,1.2481743187838057,Moderate Risk Gain
4,2023.0,-0.11784345513362354,-0.33188756463052355,0.3251708184475394,Awer Community Conservancy,1,Overall Gain,0.7749018382116866,Moderate Risk Gain
4,2024.0,0.34949272473821796,-0.8229891945468069,-0.0032566824557801626,Awer Community Conservancy,2,Overall Gain,1.1757386017408051,Moderate Risk Gain
4,2025.0,0.6455497494768632,-1.234106853956011,-0.20901634032334288,Awer Community Conservancy,2,Overall Gain,2.088672943756217,High Risk Gain
43,2019.0,-0.820088372815529,1.1254532802021637,0.2713039906444667,Taita Hills,0,Overall Loss,2.2168456436621593,Severe Risk Loss
43,2020.0,0.057789405856346725,0.7254596681403929,-0.3045706289107952,Taita Hills,0,Overall Loss,1.087819702907535,Moderate Risk Loss
43,2021.0,-0.7871614738090498,1.1734781975321602,0.22614931697405322,Taita Hills,0,Overall Loss,2.1867889883152634,Severe Risk Loss
43,2022.0,-1.1247977512546339,0.528694862827498,0.9582791916155846,Taita Hills,1,Overall Loss,2.6117718056977166,Severe Risk Loss
43,2023.0,-1.1493343498912163,0.4893258075334857,0.968378146516725,Taita Hills,1,Overall Loss,2.607038303941427,Severe Risk Loss
43,2024.0,-0.7324952404789157,0.36478948615020995,0.7065920188978592,Taita Hills,1,Overall Loss,1.8038767455269848,Severe Risk Loss
43,2025.0,-0.9931282960292801,0.6378453437567789,0.9298086790904194,Taita Hills,1,Overall Loss,2.5607823188764787,Severe Risk Loss
41,2019.0,-0.7497038383076166,1.4436961768179402,-0.005778117426872811,Motikanju,0,Overall Loss,2.1991781325524298,Severe Risk Loss
41,2020.0,-0.5719846577380008,1.3855923449896765,-0.11887688241827161,Motikanju,0,Overall Loss,2.076453885145949,Severe Risk Loss
41,2021.0,-0.8280741028614091,1.6141572245846438,0.049157919579598655,Motikanju,0,Overall Loss,2.491389247025652,Severe Risk Loss
41,2022.0,-1.0553983606451178,0.894483376815781,0.7319508310424047,Motikanju,1,Overall Loss,2.6818325685033035,Severe Risk Loss
41,2023.0,-1.0822556984786653,0.9348166383603703,0.7203340388768972,Motikanju,1,Overall Loss,2.7374063757159326,Severe Risk Loss
41,2024.0,-0.7430519604479815,0.607787326925347,0.5336290991673293,Motikanju,1,Overall Loss,1.8844683865406577,Severe Risk Loss
41,2025.0,-0.7395705419032755,0.5690114347719119,0.5173543039409817,Motikanju,1,Overall Loss,1.825936280616169,Severe Risk Loss
34,2019.0,1.030885167421249,0.2689940978440767,-1.054409785406464,Tawi,2,Overall Gain,2.3542890506717895,High Risk Gain
34,2020.0,1.5701831654877696,-0.5222925411091334,-1.4421336600780847,Tawi,2,Overall Gain,3.534609366674988,High Risk Gain
34,2021.0,1.205431011098539,-0.13614764469069085,-1.1674083231489893,Tawi,2,Overall Gain,2.508986978938219,High Risk Gain
34,2022.0,0.2336304019766728,-0.2993298626904113,-0.053917333251192384,Tawi,1,Overall Gain,0.5868775979182765,Moderate Risk Gain
34,2023.0,0.1595755793936385,-0.21587923436595308,0.08680995387104527,Tawi,1,Overall Gain,0.46226476763063684,Moderate Risk Gain
34,2024.0,0.2556904894246004,-0.49645926818489916,0.013723333518640597,Tawi,1,Overall Gain,0.7658730911281402,Moderate Risk Gain
34,2025.0,0.5447868727203687,-0.8006872741657879,-0.21977843777637363,Tawi,2,Overall Gain,1.5652525846625303,High Risk Gain
31,2019.0,0.9737066063985377,-1.667675620914865,-0.09365790931349291,West Gate Community Conservancy,2,Overall Stable,2.7350401366268957,Stable
31,2020.0,0.8076794219639403,-2.02872929495119,0.02215419369050653,West Gate Community Conservancy,2,Overall Stable,2.858562910605637,Stable
31,2021.0,0.98429232604169,-1.8993310557111975,-0.11481154218151099,West Gate Community Conservancy,2,Overall Stable,2.9984349239343984,Stable
31,2022.0,0.16381744641620954,-1.2539557157379955,0.3940758406363375,West Gate Community Conservancy,1,Overall Stable,1.8118490027905425,Stable
31,2023.0,0.04944840300226071,-1.1306889990258233,0.5017172832114392,West Gate Community Conservancy,1,Overall Stable,1.681854685239523,Stable
31,2024.0,0.10635217748929085,-1.2304843992668995,0.4882466337397443,West Gate Community Conservancy,1,Overall Stable,1.8250832104959347,Stable
31,2025.0,-0.033516203133847504,-1.1532897475439392,0.6262330247643473,West Gate Community Conservancy,1,Overall Stable,1.8130389754421339,Stable
28,2019.0,-0.0277815226363367,0.7773439395530899,-0.43792267399681,Ruko Community Widlife Conservancy,0,Overall Stable,1.2430481361862367,Stable
28,2020.0,1.2555238157699486,-0.6583662949438863,-1.2076302004542228,Ruko Community Widlife Conservancy,2,Overall Stable,3.121520311168058,Stable
28,2021.0,0.5173562847650601,0.36545468017973726,-0.7902588736084132,Ruko Community Widlife Conservancy,0,Overall Stable,1.6730698385532106,Stable
28,2022.0,-0.4159044414259019,0.1897536380863262,0.3986257878104425,Ruko Community Widlife Conservancy,1,Overall Stable,1.0042838673226706,Stable
28,2023.0,-0.44150900605769433,0.16734974425673793,0.43535983647484705,Ruko Community Widlife Conservancy,1,Overall Stable,1.0442185867892793,Stable
28,2024.0,-0.2329688818519362,-0.05257942481057608,0.3072507327913072,Ruko Community Widlife Conservancy,1,Overall Stable,0.5927990394538195,Stable
28,2025.0,-0.6099501153400645,0.33279744902648434,0.5149395690211598,Ruko Community Widlife Conservancy,1,Overall Stable,1.4576871333877086,Stable
3,2019.0,-2.39276033421618,-0.5447570589012097,3.844931417058658,Lake Bogoria,1,Overall Loss,6.782448810176048,Severe Risk Loss
3,2020.0,-2.462436438142415,-0.6361295054731815,4.009604615782074,Lake Bogoria,1,Overall Loss,7.108170559397671,Severe Risk Loss
3,2021.0,-2.3151112203034545,-0.616792040077938,3.8476796250541816,Lake Bogoria,1,Overall Loss,6.779582885435574,Severe Risk Loss
3,2022.0,-1.8995070803309624,-0.5816944595963779,2.91336492698672,Lake Bogoria,1,Overall Loss,5.3945664669140605,Severe Risk Loss
3,2023.0,-2.031984867110751,-0.5644147985552358,3.074560814684897,Lake Bogoria,1,Overall Loss,5.6709604803508835,Severe Risk Loss
3,2024.0,-1.832490182723999,-0.6410001486661263,2.8752705099068,Lake Bogoria,1,Overall Loss,5.348760841296925,Severe Risk Loss
3,2025.0,-1.9320852310743646,-0.601908443459843,3.018826623410006,Lake Bogoria,1,Overall Loss,5.552820297944214,Severe Risk Loss
26,2019.0,1.8671526793094866,-1.252459996439012,-1.5603791799577011,Namunyak Wildlife Conservation Trust,2,Overall Gain,4.6799918557061995,High Risk Gain
26,2020.0,2.3636726630244786,-1.9418532815576206,-1.8672657392640872,Namunyak Wildlife Conservation Trust,2,Overall Gain,6.172791683846186,High Risk Gain
26,2021.0,1.5904914564127626,-0.7624919870133026,-1.3398274226739766,Namunyak Wildlife Conservation Trust,2,Overall Gain,3.692810866100042,High Risk Gain
26,2022.0,1.024669466412471,-1.0327300612672918,-0.5911964104843456,Namunyak Wildlife Conservation Trust,2,Overall Gain,2.6485959381641084,High Risk Gain
26,2023.0,0.07199834457881388,-0.346665716384792,0.22158810622717642,Namunyak Wildlife Conservation Trust,1,Overall Gain,0.6402521671907823,Moderate Risk Gain
26,2024.0,1.0514804545547187,-1.4894613570549229,-0.5988271206878993,Namunyak Wildlife Conservation Trust,2,Overall Gain,3.139768932297541,High Risk Gain
26,2025.0,0.5787173827086979,-0.8179655459973622,-0.2312985626293309,Namunyak Wildlife Conservation Trust,2,Overall Gain,1.627981491335391,High Risk Gain
33,2019.0,-0.849309035127971,1.4264790557698404,0.0622837359808971,Ol Jogi Ranch,0,Overall Loss,2.3380718268787084,Severe Risk Loss
33,2020.0,-0.4087860223392745,1.153732777016183,-0.12745777577888956,Ol Jogi Ranch,0,Overall Loss,1.689976575134347,Severe Risk Loss
33,2021.0,-0.8077455936169434,1.4273819746920386,0.07293166615151664,Ol Jogi Ranch,0,Overall Loss,2.3080592344604987,Severe Risk Loss
33,2022.0,-1.1419932004069828,0.8243174191373068,0.8243475789866005,Ol Jogi Ranch,1,Overall Loss,2.79065819853089,Severe Risk Loss
33,2023.0,-1.1139018608451383,0.773642878312792,0.7429624492687529,Ol Jogi Ranch,1,Overall Loss,2.6305071884266833,Severe Risk Loss
33,2024.0,-0.792621414196691,0.5074878282063625,0.5805153673821208,Ol Jogi Ranch,1,Overall Loss,1.8806246097851744,Severe Risk Loss
33,2025.0,-0.9777430108213654,0.704287364227023,0.7252078709842851,Ol Jogi Ranch,1,Overall Loss,2.407238246032674,Severe Risk Loss
27,2019.0,2.9902978916000227,-2.81504718237561,-2.5923055585493553,Pate Marine Community Conservancy,2,Overall Gain,8.397650632524988,High Risk Gain
27,2020.0,3.019660538198478,-2.817663493212312,-2.5880725557545547,Pate Marine Community Conservancy,2,Overall Gain,8.425396587165345,High Risk Gain
27,2021.0,3.04592341673773,-2.8998420019851276,-2.6302514573859037,Pate Marine Community Conservancy,2,Overall Gain,8.57601687610876,High Risk Gain
27,2022.0,1.1093718013867244,-1.8089519960074456,-0.6999833254091938,Pate Marine Community Conservancy,2,Overall Gain,3.618307122803364,High Risk Gain
27,2023.0,1.1162178886192087,-1.8208153548497374,-0.7146509765358076,Pate Marine Community Conservancy,2,Overall Gain,3.6516842200047535,High Risk Gain
27,2024.0,1.12555905842298,-1.7890502644556423,-0.7062120280230548,Pate Marine Community Conservancy,2,Overall Gain,3.620821350901677,High Risk Gain
27,2025.0,1.1605106575478914,-1.9084782934680191,-0.7787414645549252,Pate Marine Community Conservancy,2,Overall Gain,3.847730415570836,High Risk Gain
30,2019.0,-0.23244886787152666,1.3985848382756212,-0.34079089685779246,Songa Community Conservancy,0,Overall Stable,1.9718246030049402,Stable
30,2020.0,1.105651713797518,0.02629319927228291,-1.16901207251867,Songa Community Conservancy,2,Overall Stable,2.3009569855884706,Stable
30,2021.0,-0.31538455228480855,1.5989416607910112,-0.23477149110486004,Songa Community Conservancy,0,Overall Stable,2.14909770418068,Stable
30,2022.0,-0.8902863946862495,1.0113353116262775,0.7059946812858788,Songa Community Conservancy,1,Overall Stable,2.607616387598406,Stable
30,2023.0,-0.820024835157026,0.8816696656901366,0.6101185182087873,Songa Community Conservancy,1,Overall Stable,2.31181301905595,Stable
30,2024.0,-0.12625356965062462,0.086423915363805,0.2067449023987106,Songa Community Conservancy,1,Overall Stable,0.4194223874131402,Stable
30,2025.0,-0.7489575977999636,0.772794851970262,0.6368191453418935,Songa Community Conservancy,1,Overall Stable,2.1585715951121194,Stable
25,2019.0,0.8557748642318344,0.5305322455029837,-1.0890627275933333,Nakuprat-Gotu Community Conservancy,0,Overall Stable,2.4753698373281514,Stable
25,2020.0,1.4559807728233791,-0.16186691353231203,-1.3895076037459586,Nakuprat-Gotu Community Conservancy,2,Overall Stable,3.00735529010165,Stable
25,2021.0,1.2583018735854676,-0.060837537924250534,-1.153931149586661,Nakuprat-Gotu Community Conservancy,2,Overall Stable,2.473070561096379,Stable
25,2022.0,-0.13010621030382666,0.019704782397723972,0.397760497574282,Nakuprat-Gotu Community Conservancy,1,Overall Stable,0.5475714902758326,Stable
25,2023.0,-0.1003372620165745,-0.12613395215214995,0.31250164257429053,Nakuprat-Gotu Community Conservancy,1,Overall Stable,0.538972856743015,Stable
25,2024.0,0.07432190754658258,-0.312066407402008,0.2634863105112986,Nakuprat-Gotu Community Conservancy,1,Overall Stable,0.6498746254598892,Stable
25,2025.0,-0.19240639224991482,-0.11860866116310677,0.4126622612187087,Nakuprat-Gotu Community Conservancy,1,Overall Stable,0.7236773146317304,Stable
32,2019.0,-0.4416356787668664,-0.11669171580987059,0.7288975197061591,Ngorare,1,Overall Stable,1.2872249142828962,Stable
32,2020.0,0.5632523477139788,-1.5127115399143667,0.3381083937445947,Ngorare,2,Overall Stable,2.4140722813729405,Stable
32,2021.0,-0.26533804318363424,-0.5167119637627405,0.8006068671324098,Ngorare,1,Overall Stable,1.5826568740787845,Stable
32,2022.0,-0.33960468826091694,-0.8479059695349593,0.8346493345193888,Ngorare,1,Overall Stable,2.022159992315265,Stable
32,2023.0,-0.7041303850158862,-0.49819200074309744,1.0851540498375265,Ngorare,1,Overall Stable,2.28747643559651,Stable
32,2024.0,-0.258378398737152,-0.9712232327969113,0.8151316896526791,Ngorare,1,Overall Stable,2.0447333211867424,Stable
32,2025.0,-0.8531776063721916,-0.3217216596949379,1.2385002317105278,Ngorare,1,Overall Stable,2.4133994977776574,Stable
29,2019.0,0.5640464623313934,0.45509980864515226,-0.8909187580869986,Shura Community Conservancy,0,Overall Gain,1.9100650290635444,High Risk Gain
29,2020.0,2.1979828621837805,-1.501287431924939,-1.8828628561764256,Shura Community Conservancy,2,Overall Gain,5.582133150285145,High Risk Gain
29,2021.0,1.139251329665202,0.013568896384719618,-1.2619641196944165,Shura Community Conservancy,2,Overall Gain,2.414784345744338,High Risk Gain
29,2022.0,-0.04682641242502639,-0.10313153992974974,0.1700329300312161,Shura Community Conservancy,1,Overall Gain,0.31999088238599227,Moderate Risk Gain
29,2023.0,0.00047862835805145745,-0.20370131174988068,0.1497582242218914,Shura Community Conservancy,1,Overall Gain,0.3539381643298235,Moderate Risk Gain
29,2024.0,0.22552691967095106,-0.47105544352984025,-0.014855437397572262,Shura Community Conservancy,1,Overall Gain,0.7114378005983635,Moderate Risk Gain
29,2025.0,-0.3287352860967947,0.11912498884909986,0.33037614376629254,Shura Community Conservancy,1,Overall Gain,0.7782364187121871,Moderate Risk Gain
24,2019.0,-0.7440571656969094,1.1922143871685118,0.13815240127050263,Naibunga Conservancy Trust,0,Overall Loss,2.0744239541359235,Severe Risk Loss
24,2020.0,0.20681075424047599,0.5657764615360702,-0.4238484866110043,Naibunga Conservancy Trust,0,Overall Loss,1.1964357023875505,Moderate Risk Loss
24,2021.0,-0.7785160037222093,1.2697148987524576,0.1807125857154256,Naibunga Conservancy Trust,0,Overall Loss,2.2289434881900925,Severe Risk Loss
24,2022.0,-1.1196827630122133,0.6792400195174905,0.8899774977161653,Naibunga Conservancy Trust,1,Overall Loss,2.688900280245869,Severe Risk Loss
24,2023.0,-1.0881330758367336,0.614155126470338,0.8279875212828209,Naibunga Conservancy Trust,1,Overall Loss,2.5302757235898925,Severe Risk Loss
24,2024.0,-0.7256690203013644,0.46301207955239077,0.714564129137628,Naibunga Conservancy Trust,1,Overall Loss,1.9032452289913833,Severe Risk Loss
24,2025.0,-1.044154141520736,0.736286466555171,0.9455433624278674,Naibunga Conservancy Trust,1,Overall Loss,2.7259839705037745,Severe Risk Loss
21,2019.0,0.48460442914152213,0.7323865469657684,-0.7808160226915238,Meibae Community Conservancy,0,Overall Stable,1.9978069987988145,Stable
21,2020.0,0.6155041339937033,0.6803255025868193,-0.8426945043579802,Meibae Community Conservancy,0,Overall Stable,2.138524140938503,Stable
21,2021.0,0.1835275281124099,1.077407472948367,-0.3976965374389623,Meibae Community Conservancy,0,Overall Stable,1.658631538499739,Stable
21,2022.0,-0.1541212333585442,0.172003669401435,0.3720612207790384,Meibae Community Conservancy,1,Overall Stable,0.6981861235390177,Stable
21,2023.0,-0.9086642782414173,0.774478273115227,0.9091879966896117,Meibae Community Conservancy,1,Overall Stable,2.592330548046256,Stable
21,2024.0,0.0739974747193039,-0.4048056622962319,0.1774024559812529,Meibae Community Conservancy,1,Overall Stable,0.6562055929967887,Stable
21,2025.0,0.08023567049972975,-0.27928210561486316,0.16633121521941857,Meibae Community Conservancy,1,Overall Stable,0.5258489913340114,Stable
20,2019.0,-0.6418972942069282,1.9031971422256975,-0.3762527221057712,Ltungai Community Conservancy Trust,0,Overall Loss,2.921347158538397,Severe Risk Loss
20,2020.0,-0.1479310954745534,1.3189229193817733,-0.5388902556557508,Ltungai Community Conservancy Trust,0,Overall Loss,2.0057442705120776,Severe Risk Loss
20,2021.0,-0.6434173299122722,1.8413653827655994,-0.29858706410234526,Ltungai Community Conservancy Trust,0,Overall Loss,2.7833697767802166,Severe Risk Loss
20,2022.0,-0.8659755773265975,0.902469025903253,0.4869661284406536,Ltungai Community Conservancy Trust,1,Overall Loss,2.255410731670504,Severe Risk Loss
20,2023.0,-1.0125752771206573,1.1658138095681931,0.5503775446973617,Ltungai Community Conservancy Trust,1,Overall Loss,2.728766631386212,Severe Risk Loss
20,2024.0,-0.7251757631048494,0.8211840697079786,0.4997890875776571,Ltungai Community Conservancy Trust,1,Overall Loss,2.0461489203904852,Severe Risk Loss
20,2025.0,-0.3666553142883161,0.3387414039699488,0.278450026418902,Ltungai Community Conservancy Trust,1,Overall Loss,0.9838467446771668,Moderate Risk Loss
