Region,Year,mean_ndvi,mean_bsi,mean_ndwi,Area_Name,Final_Label,Area_Trend,Risk_Factor,Area_Risk_Trend,Mean_Rainfall_mm
50,2025-01-01,0.2077213850557025,-0.3979973914640788,0.0602781364188305,Borana,1,Overall Gain,0.6659969129386119,Moderate Risk Gain,9.398083493848482
42,2019-01-01,-0.7722365307369634,1.5790420030183665,-0.0786825726014724,Osupuko,0,Overall Loss,2.429961106356802,Severe Risk Loss,9.295120772142576
42,2020-01-01,0.0567155278480059,0.8836406507408573,-0.4760842815288273,Osupuko,0,Overall Loss,1.4164404601176903,Moderate Risk Loss,8.909735237277093
42,2021-01-01,-0.7133771904877979,1.620537113187724,-0.1304448307894278,Osupuko,0,Overall Loss,2.46435913446495,Severe Risk Loss,6.831591603770688
42,2022-01-01,-1.1055033817326958,1.0009751449622015,0.6906079157388035,Osupuko,1,Overall Loss,2.797086442433701,Severe Risk Loss,5.087804141953362
42,2023-01-01,-1.1096282519881713,0.9297678200703684,0.6638844470745213,Osupuko,1,Overall Loss,2.703280519133061,Severe Risk Loss,6.8927610379177615
42,2024-01-01,-0.6584948341998406,0.5151312048800931,0.5915482428166605,Osupuko,1,Overall Loss,1.765174281896594,Severe Risk Loss,9.31575985277113
42,2025-01-01,-1.017234263458817,0.8646793723489986,0.825108129440794,Osupuko,1,Overall Loss,2.707021765248609,Severe Risk Loss,13.57719963323986
37,2019-01-01,0.1101850286761331,1.200464835561034,-0.7215322004077943,Kimana Wildlife Sanctuary,0,Overall Stable,2.032182064644961,Stable,9.588069449053656
37,2020-01-01,1.3485665636488495,-0.5611514333303145,-1.1656235235740415,Kimana Wildlife Sanctuary,2,Overall Stable,3.0753415205532058,Stable,9.374646418087552
37,2021-01-01,0.7925546727381064,0.4888088227804943,-0.8608043716014202,Kimana Wildlife Sanctuary,0,Overall Stable,2.142167867120021,Stable,7.252599827004393
37,2022-01-01,0.090668434173462,-0.372434757452634,0.0781155364248279,Kimana Wildlife Sanctuary,1,Overall Stable,0.541218728050924,Stable,5.363696781354822
37,2023-01-01,-0.7074893366638998,0.6160050638083919,0.5561693300974674,Kimana Wildlife Sanctuary,1,Overall Stable,1.8796637305697592,Stable,7.260390484935767
37,2024-01-01,-0.3171851526548112,0.0897422193202077,0.373498072338167,Kimana Wildlife Sanctuary,1,Overall Stable,0.780425444313186,Stable,9.683884657881244
37,2025-01-01,-0.2824153637691462,0.3059419228576276,0.3098737044749157,Kimana Wildlife Sanctuary,1,Overall Stable,0.8982309911016896,Stable,13.556550272819509
38,2019-01-01,-0.0431138805230541,1.147218479228116,-0.4479318329910277,Imbirikani,0,Overall Stable,1.6382641927421977,Stable,9.83177749932046
38,2020-01-01,1.0282533194821062,-0.0120215640139474,-1.016919992795623,Imbirikani,2,Overall Stable,2.0571948762916765,Stable,9.925303989666157
38,2021-01-01,-0.0206972715097743,1.169692963180578,-0.4631569186436491,Imbirikani,0,Overall Stable,1.6535471533340016,Stable,7.4769559458400785
38,2022-01-01,-0.7036006231064815,0.6103343356917341,0.6560049064472294,Imbirikani,1,Overall Stable,1.9699398652454447,Stable,5.153715333365911
38,2023-01-01,-0.8454483341316089,0.6688094687534517,0.7408377882664258,Imbirikani,1,Overall Stable,2.2550955911514863,Stable,8.08967529463902
38,2024-01-01,-0.2105594576494565,0.0372134322337702,0.3214505931699727,Imbirikani,1,Overall Stable,0.5692234830531996,Stable,10.513377091926344
38,2025-01-01,-0.744247491322011,0.5436929732092769,0.599499593562715,Imbirikani,1,Overall Stable,1.887440058094003,Stable,10.537195958567002
35,2019-01-01,2.7187885539525483,-2.42970246090464,-2.4171425134371964,Ol Lentille Conservancy,2,Overall Gain,7.565633528294384,High Risk Gain,12.589559577560811
35,2020-01-01,2.908429584889637,-2.563531577691807,-2.485278549999356,Ol Lentille Conservancy,2,Overall Gain,7.957239712580799,High Risk Gain,12.88302660016689
35,2021-01-01,2.7520408552908044,-2.531181294032876,-2.367641802141633,Ol Lentille Conservancy,2,Overall Gain,7.650863951465315,High Risk Gain,7.828455999053109
35,2022-01-01,0.9405390361912856,-1.6134844117186764,-0.5528639325051115,Ol Lentille Conservancy,2,Overall Gain,3.106887380415073,High Risk Gain,6.506090071178179
35,2023-01-01,0.8956734536310907,-1.586545745799805,-0.5211317716482107,Ol Lentille Conservancy,2,Overall Gain,3.003350971079106,High Risk Gain,12.556051072012371
35,2024-01-01,0.9350714022440412,-1.6000306136570663,-0.5009375510729638,Ol Lentille Conservancy,2,Overall Gain,3.036039566974071,High Risk Gain,10.652976087068144
35,2025-01-01,0.8713608647281995,-1.6844345886775596,-0.4670106089609917,Ol Lentille Conservancy,2,Overall Gain,3.0228060623667505,High Risk Gain,3.5055188377020534
39,2019-01-01,-0.3918344665928952,1.6551370904608804,-0.5085854413756387,Elangata Wuas,0,Overall Loss,2.5555569984294144,Severe Risk Loss,10.372852620161318
39,2020-01-01,-0.2453211133428932,1.4270745757939105,-0.608539871291228,Elangata Wuas,0,Overall Loss,2.2809355604280315,Severe Risk Loss,11.29361057546452
39,2021-01-01,-0.4984018661830791,1.8797633237216869,-0.4565047575046912,Elangata Wuas,0,Overall Loss,2.834669947409457,Severe Risk Loss,7.346053350874641
39,2022-01-01,-0.7625742384767342,0.6378354462337135,0.5233686112439637,Elangata Wuas,1,Overall Loss,1.9237782959544116,Severe Risk Loss,6.622280038129032
39,2023-01-01,-0.9333341373782854,0.9366660789589796,0.6071823662459224,Elangata Wuas,1,Overall Loss,2.4771825825831875,Severe Risk Loss,7.184392062263928
39,2024-01-01,-0.4589728900238706,0.3218714673232991,0.3576572664874249,Elangata Wuas,1,Overall Loss,1.1385016238345946,Moderate Risk Loss,14.497518990294504
39,2025-01-01,-0.7241434006716381,0.7436804447755531,0.4379963784949261,Elangata Wuas,1,Overall Loss,1.9058202239421167,Severe Risk Loss,9.342229235749146
40,2019-01-01,-0.6859458531425442,1.0060681286417112,0.062386251628034,Esenlenkei,0,Overall Loss,1.7544002334122897,Severe Risk Loss,10.717587092083024
40,2020-01-01,0.497201295271272,0.0742639082122208,-0.6802462112004012,Esenlenkei,0,Overall Loss,1.251711414683894,Moderate Risk Loss,11.295231745296752
40,2021-01-01,-0.5586963214758589,0.9618899810276412,-0.0001610790437624,Esenlenkei,0,Overall Loss,1.5207473815472627,Severe Risk Loss,8.287627740970482
40,2022-01-01,-1.1144629892379212,0.3635796258824591,1.0008674976533616,Esenlenkei,1,Overall Loss,2.478910112773742,Severe Risk Loss,5.96317968920739
40,2023-01-01,-1.0974760677389928,0.3302331670654821,0.948361318922536,Esenlenkei,1,Overall Loss,2.376070553727011,Severe Risk Loss,9.015886555509065
40,2024-01-01,-0.6035314339472815,0.091495103594825,0.6291803784065935,Esenlenkei,1,Overall Loss,1.3242069159487,Moderate Risk Loss,12.813746816152936
40,2025-01-01,-0.9821259242182456,0.4167087426289546,0.9123852207242052,Esenlenkei,1,Overall Loss,2.311219887571405,Severe Risk Loss,11.443713591019671
36,2019-01-01,-0.60763136376863,1.9515108339258944,-0.5384667658287512,Ol Pejeta Conservancy,0,Overall Loss,3.0976089635232755,Severe Risk Loss,14.230049356851175
36,2020-01-01,-0.2466394456255602,1.439213680607728,-0.5335286858601971,Ol Pejeta Conservancy,0,Overall Loss,2.219381812093485,Severe Risk Loss,17.05808377254857
36,2021-01-01,-0.5114060574306638,1.7761647333329778,-0.5080997886878517,Ol Pejeta Conservancy,0,Overall Loss,2.7956705794514933,Severe Risk Loss,9.993523237740888
36,2022-01-01,-0.8283222026463065,0.830572402798481,0.4137346528564037,Ol Pejeta Conservancy,1,Overall Loss,2.072629258301191,Severe Risk Loss,8.702755616919301
36,2023-01-01,-0.9047369290542804,1.0287597464255385,0.4963035223251377,Ol Pejeta Conservancy,1,Overall Loss,2.4298001978049566,Severe Risk Loss,12.63167985784427
36,2024-01-01,-0.7636827771556279,0.8862648335636636,0.4570106655917086,Ol Pejeta Conservancy,1,Overall Loss,2.1069582763110004,Severe Risk Loss,12.899742977793322
36,2025-01-01,-0.5363262345822166,0.6547123344461083,0.2739112317253623,Ol Pejeta Conservancy,1,Overall Loss,1.4649498007536872,Moderate Risk Loss,6.59040630147495
4,2019-01-01,1.3527633691527632,-0.5147334327515004,-1.2850756019860117,Awer Community Conservancy,2,Overall Gain,3.152572403890275,High Risk Gain,10.441615853170031
4,2020-01-01,0.6315854330673102,0.497323653736349,-0.8339980063592751,Awer Community Conservancy,0,Overall Gain,1.9629070931629344,High Risk Gain,11.780366629074267
4,2021-01-01,0.8382471249607675,0.1628438574076175,-1.0497372885216782,Awer Community Conservancy,2,Overall Gain,2.050828270890064,High Risk Gain,6.06273532668956
4,2022-01-01,0.3671056013995224,-0.8792679807923393,-0.0018007365919442,Awer Community Conservancy,2,Overall Gain,1.2481743187838057,Moderate Risk Gain,8.536855873075599
4,2023-01-01,-0.1178434551336235,-0.3318875646305235,0.3251708184475394,Awer Community Conservancy,1,Overall Gain,0.7749018382116866,Moderate Risk Gain,13.246961817603124
4,2024-01-01,0.3494927247382179,-0.8229891945468069,-0.0032566824557801,Awer Community Conservancy,2,Overall Gain,1.1757386017408051,Moderate Risk Gain,10.8027415308296
4,2025-01-01,0.6455497494768632,-1.234106853956011,-0.2090163403233428,Awer Community Conservancy,2,Overall Gain,2.088672943756217,High Risk Gain,0.4812745104198722
43,2019-01-01,-0.820088372815529,1.1254532802021635,0.2713039906444667,Taita Hills,0,Overall Loss,2.2168456436621597,Severe Risk Loss,14.416679096609686
43,2020-01-01,0.0577894058563467,0.7254596681403929,-0.3045706289107952,Taita Hills,0,Overall Loss,1.087819702907535,Moderate Risk Loss,12.208884016663582
43,2021-01-01,-0.7871614738090498,1.1734781975321602,0.2261493169740532,Taita Hills,0,Overall Loss,2.186788988315264,Severe Risk Loss,7.830339684194005
43,2022-01-01,-1.124797751254634,0.528694862827498,0.9582791916155846,Taita Hills,1,Overall Loss,2.6117718056977166,Severe Risk Loss,6.403277799482668
43,2023-01-01,-1.1493343498912163,0.4893258075334857,0.968378146516725,Taita Hills,1,Overall Loss,2.607038303941427,Severe Risk Loss,12.435280453470051
43,2024-01-01,-0.7324952404789157,0.3647894861502099,0.7065920188978592,Taita Hills,1,Overall Loss,1.8038767455269848,Severe Risk Loss,9.85158153726693
43,2025-01-01,-0.99312829602928,0.6378453437567789,0.9298086790904194,Taita Hills,1,Overall Loss,2.5607823188764787,Severe Risk Loss,7.059226400458754
41,2019-01-01,-0.7497038383076166,1.4436961768179402,-0.0057781174268728,Motikanju,0,Overall Loss,2.1991781325524298,Severe Risk Loss,9.06401262209176
41,2020-01-01,-0.5719846577380008,1.3855923449896763,-0.1188768824182716,Motikanju,0,Overall Loss,2.076453885145949,Severe Risk Loss,9.471375092508328
41,2021-01-01,-0.8280741028614091,1.6141572245846438,0.0491579195795986,Motikanju,0,Overall Loss,2.491389247025652,Severe Risk Loss,7.100589271549834
41,2022-01-01,-1.0553983606451178,0.894483376815781,0.7319508310424047,Motikanju,1,Overall Loss,2.6818325685033035,Severe Risk Loss,5.044424820512451
41,2023-01-01,-1.082255698478665,0.9348166383603704,0.7203340388768972,Motikanju,1,Overall Loss,2.7374063757159326,Severe Risk Loss,7.263677480460313
41,2024-01-01,-0.7430519604479815,0.607787326925347,0.5336290991673293,Motikanju,1,Overall Loss,1.8844683865406575,Severe Risk Loss,9.480080555618072
41,2025-01-01,-0.7395705419032755,0.5690114347719119,0.5173543039409817,Motikanju,1,Overall Loss,1.825936280616169,Severe Risk Loss,13.028055693531591
34,2019-01-01,1.030885167421249,0.2689940978440767,-1.054409785406464,Tawi,2,Overall Gain,2.354289050671789,High Risk Gain,9.883039895214118
34,2020-01-01,1.5701831654877696,-0.5222925411091334,-1.4421336600780847,Tawi,2,Overall Gain,3.534609366674988,High Risk Gain,9.09243601401878
34,2021-01-01,1.205431011098539,-0.1361476446906908,-1.1674083231489891,Tawi,2,Overall Gain,2.508986978938219,High Risk Gain,7.371211143969912
34,2022-01-01,0.2336304019766728,-0.2993298626904113,-0.0539173332511923,Tawi,1,Overall Gain,0.5868775979182765,Moderate Risk Gain,5.229960848474602
34,2023-01-01,0.1595755793936385,-0.215879234365953,0.0868099538710452,Tawi,1,Overall Gain,0.4622647676306368,Moderate Risk Gain,6.8439652476181685
34,2024-01-01,0.2556904894246004,-0.4964592681848991,0.0137233335186405,Tawi,1,Overall Gain,0.7658730911281402,Moderate Risk Gain,10.028764943197414
34,2025-01-01,0.5447868727203687,-0.8006872741657879,-0.2197784377763736,Tawi,2,Overall Gain,1.5652525846625305,High Risk Gain,14.733763216956849
31,2019-01-01,0.9737066063985376,-1.667675620914865,-0.0936579093134929,West Gate Community Conservancy,2,Overall Stable,2.735040136626896,Stable,9.49594610251949
31,2020-01-01,0.8076794219639403,-2.02872929495119,0.0221541936905065,West Gate Community Conservancy,2,Overall Stable,2.858562910605637,Stable,9.612899302944546
31,2021-01-01,0.98429232604169,-1.899331055711197,-0.1148115421815109,West Gate Community Conservancy,2,Overall Stable,2.9984349239343984,Stable,6.00332967354898
31,2022-01-01,0.1638174464162095,-1.2539557157379957,0.3940758406363375,West Gate Community Conservancy,1,Overall Stable,1.8118490027905425,Stable,4.939204292869082
31,2023-01-01,0.0494484030022607,-1.130688999025823,0.5017172832114392,West Gate Community Conservancy,1,Overall Stable,1.681854685239523,Stable,10.742234396545342
31,2024-01-01,0.1063521774892908,-1.2304843992668997,0.4882466337397443,West Gate Community Conservancy,1,Overall Stable,1.8250832104959347,Stable,8.067552616615501
31,2025-01-01,-0.0335162031338475,-1.1532897475439392,0.6262330247643473,West Gate Community Conservancy,1,Overall Stable,1.8130389754421337,Stable,2.712118982848253
28,2019-01-01,-0.0277815226363367,0.7773439395530899,-0.43792267399681,Ruko Community Widlife Conservancy,0,Overall Stable,1.2430481361862369,Stable,13.897004541108156
28,2020-01-01,1.2555238157699486,-0.6583662949438863,-1.2076302004542228,Ruko Community Widlife Conservancy,2,Overall Stable,3.121520311168058,Stable,18.414195786968435
28,2021-01-01,0.5173562847650601,0.3654546801797372,-0.7902588736084132,Ruko Community Widlife Conservancy,0,Overall Stable,1.6730698385532106,Stable,9.663707969585912
28,2022-01-01,-0.4159044414259019,0.1897536380863262,0.3986257878104425,Ruko Community Widlife Conservancy,1,Overall Stable,1.0042838673226706,Stable,9.89837453138457
28,2023-01-01,-0.4415090060576943,0.1673497442567379,0.435359836474847,Ruko Community Widlife Conservancy,1,Overall Stable,1.0442185867892793,Stable,10.788717774516249
28,2024-01-01,-0.2329688818519362,-0.052579424810576,0.3072507327913072,Ruko Community Widlife Conservancy,1,Overall Stable,0.5927990394538195,Stable,13.982800395766652
28,2025-01-01,-0.6099501153400645,0.3327974490264843,0.5149395690211598,Ruko Community Widlife Conservancy,1,Overall Stable,1.4576871333877086,Stable,5.151910636500664
3,2019-01-01,-2.39276033421618,-0.5447570589012097,3.844931417058658,Lake Bogoria,1,Overall Loss,6.782448810176048,Severe Risk Loss,16.361821483760977
3,2020-01-01,-2.462436438142415,-0.6361295054731815,4.009604615782074,Lake Bogoria,1,Overall Loss,7.108170559397671,Severe Risk Loss,21.610118170737746
3,2021-01-01,-2.3151112203034545,-0.616792040077938,3.8476796250541816,Lake Bogoria,1,Overall Loss,6.779582885435574,Severe Risk Loss,12.87652812214432
3,2022-01-01,-1.8995070803309624,-0.5816944595963779,2.91336492698672,Lake Bogoria,1,Overall Loss,5.3945664669140605,Severe Risk Loss,12.463103984498638
3,2023-01-01,-2.031984867110751,-0.5644147985552358,3.074560814684897,Lake Bogoria,1,Overall Loss,5.670960480350884,Severe Risk Loss,12.855293687638516
3,2024-01-01,-1.832490182723999,-0.6410001486661263,2.8752705099068,Lake Bogoria,1,Overall Loss,5.348760841296925,Severe Risk Loss,17.609426098134772
3,2025-01-01,-1.9320852310743648,-0.601908443459843,3.018826623410006,Lake Bogoria,1,Overall Loss,5.552820297944214,Severe Risk Loss,5.72749265116857
26,2019-01-01,1.8671526793094864,-1.252459996439012,-1.5603791799577011,Namunyak Wildlife Conservation Trust,2,Overall Gain,4.6799918557062,High Risk Gain,9.34208631448701
26,2020-01-01,2.363672663024478,-1.9418532815576208,-1.8672657392640872,Namunyak Wildlife Conservation Trust,2,Overall Gain,6.172791683846186,High Risk Gain,9.848193655086682
26,2021-01-01,1.5904914564127626,-0.7624919870133026,-1.3398274226739766,Namunyak Wildlife Conservation Trust,2,Overall Gain,3.692810866100042,High Risk Gain,5.633971246795866
26,2022-01-01,1.024669466412471,-1.0327300612672918,-0.5911964104843456,Namunyak Wildlife Conservation Trust,2,Overall Gain,2.6485959381641084,High Risk Gain,5.240669671255501
26,2023-01-01,0.0719983445788138,-0.346665716384792,0.2215881062271764,Namunyak Wildlife Conservation Trust,1,Overall Gain,0.6402521671907823,Moderate Risk Gain,11.343965621518484
26,2024-01-01,1.0514804545547187,-1.4894613570549229,-0.5988271206878993,Namunyak Wildlife Conservation Trust,2,Overall Gain,3.139768932297541,High Risk Gain,8.18644767270442
26,2025-01-01,0.5787173827086979,-0.8179655459973622,-0.2312985626293309,Namunyak Wildlife Conservation Trust,2,Overall Gain,1.627981491335391,High Risk Gain,2.1194523610327627
33,2019-01-01,-0.849309035127971,1.4264790557698404,0.0622837359808971,Ol Jogi Ranch,0,Overall Loss,2.3380718268787084,Severe Risk Loss,13.227880068371489
33,2020-01-01,-0.4087860223392745,1.153732777016183,-0.1274577757788895,Ol Jogi Ranch,0,Overall Loss,1.689976575134347,Severe Risk Loss,13.825545194686462
33,2021-01-01,-0.8077455936169434,1.4273819746920386,0.0729316661515166,Ol Jogi Ranch,0,Overall Loss,2.3080592344604987,Severe Risk Loss,8.196154338397315
33,2022-01-01,-1.1419932004069828,0.8243174191373068,0.8243475789866005,Ol Jogi Ranch,1,Overall Loss,2.79065819853089,Severe Risk Loss,7.515117573603795
33,2023-01-01,-1.1139018608451383,0.773642878312792,0.7429624492687529,Ol Jogi Ranch,1,Overall Loss,2.6305071884266837,Severe Risk Loss,11.63583994639137
33,2024-01-01,-0.792621414196691,0.5074878282063625,0.5805153673821208,Ol Jogi Ranch,1,Overall Loss,1.8806246097851744,Severe Risk Loss,10.98575213591056
33,2025-01-01,-0.9777430108213654,0.704287364227023,0.7252078709842851,Ol Jogi Ranch,1,Overall Loss,2.407238246032674,Severe Risk Loss,5.197226970622407
27,2019-01-01,2.9902978916000227,-2.81504718237561,-2.5923055585493557,Pate Marine Community Conservancy,2,Overall Gain,8.397650632524988,High Risk Gain,13.187907867680678
27,2020-01-01,3.019660538198478,-2.817663493212312,-2.5880725557545547,Pate Marine Community Conservancy,2,Overall Gain,8.425396587165345,High Risk Gain,16.53158344940273
27,2021-01-01,3.04592341673773,-2.899842001985128,-2.630251457385904,Pate Marine Community Conservancy,2,Overall Gain,8.57601687610876,High Risk Gain,7.808081119362955
27,2022-01-01,1.1093718013867244,-1.8089519960074456,-0.6999833254091938,Pate Marine Community Conservancy,2,Overall Gain,3.618307122803364,High Risk Gain,9.488962656424654
27,2023-01-01,1.116217888619209,-1.8208153548497372,-0.7146509765358076,Pate Marine Community Conservancy,2,Overall Gain,3.6516842200047535,High Risk Gain,11.81316785522789
27,2024-01-01,1.12555905842298,-1.7890502644556423,-0.7062120280230548,Pate Marine Community Conservancy,2,Overall Gain,3.620821350901677,High Risk Gain,11.223164911709896
27,2025-01-01,1.1605106575478914,-1.9084782934680191,-0.7787414645549252,Pate Marine Community Conservancy,2,Overall Gain,3.847730415570836,High Risk Gain,0.3700558240474287
30,2019-01-01,-0.2324488678715266,1.3985848382756212,-0.3407908968577924,Songa Community Conservancy,0,Overall Stable,1.97182460300494,Stable,11.797470630166696
30,2020-01-01,1.105651713797518,0.0262931992722829,-1.16901207251867,Songa Community Conservancy,2,Overall Stable,2.3009569855884706,Stable,13.370428867452462
30,2021-01-01,-0.3153845522848085,1.5989416607910112,-0.23477149110486,Songa Community Conservancy,0,Overall Stable,2.14909770418068,Stable,5.497231589961263
30,2022-01-01,-0.8902863946862495,1.0113353116262775,0.7059946812858788,Songa Community Conservancy,1,Overall Stable,2.607616387598406,Stable,6.065908897997202
30,2023-01-01,-0.820024835157026,0.8816696656901366,0.6101185182087873,Songa Community Conservancy,1,Overall Stable,2.31181301905595,Stable,17.500819735447326
30,2024-01-01,-0.1262535696506246,0.086423915363805,0.2067449023987106,Songa Community Conservancy,1,Overall Stable,0.4194223874131402,Stable,10.446083206995034
30,2025-01-01,-0.7489575977999636,0.772794851970262,0.6368191453418935,Songa Community Conservancy,1,Overall Stable,2.1585715951121194,Stable,2.564843232303465
25,2019-01-01,0.8557748642318344,0.5305322455029837,-1.0890627275933331,Nakuprat-Gotu Community Conservancy,0,Overall Stable,2.4753698373281514,Stable,11.04105820699906
25,2020-01-01,1.4559807728233791,-0.161866913532312,-1.3895076037459586,Nakuprat-Gotu Community Conservancy,2,Overall Stable,3.00735529010165,Stable,10.066898804015294
25,2021-01-01,1.2583018735854676,-0.0608375379242505,-1.153931149586661,Nakuprat-Gotu Community Conservancy,2,Overall Stable,2.473070561096379,Stable,5.607870359025265
25,2022-01-01,-0.1301062103038266,0.0197047823977239,0.397760497574282,Nakuprat-Gotu Community Conservancy,1,Overall Stable,0.5475714902758326,Stable,5.524232360351305
25,2023-01-01,-0.1003372620165745,-0.1261339521521499,0.3125016425742905,Nakuprat-Gotu Community Conservancy,1,Overall Stable,0.538972856743015,Stable,13.233578967595754
25,2024-01-01,0.0743219075465825,-0.312066407402008,0.2634863105112986,Nakuprat-Gotu Community Conservancy,1,Overall Stable,0.6498746254598892,Stable,9.269617652692146
25,2025-01-01,-0.1924063922499148,-0.1186086611631067,0.4126622612187087,Nakuprat-Gotu Community Conservancy,1,Overall Stable,0.7236773146317304,Stable,1.012331502655792
32,2019-01-01,-0.4416356787668664,-0.1166917158098705,0.7288975197061591,Ngorare,1,Overall Stable,1.2872249142828962,Stable,11.02535993684961
32,2020-01-01,0.5632523477139788,-1.512711539914367,0.3381083937445947,Ngorare,2,Overall Stable,2.4140722813729405,Stable,13.384291409847163
32,2021-01-01,-0.2653380431836342,-0.5167119637627405,0.8006068671324098,Ngorare,1,Overall Stable,1.5826568740787843,Stable,7.655541115757856
32,2022-01-01,-0.3396046882609169,-0.8479059695349593,0.8346493345193888,Ngorare,1,Overall Stable,2.022159992315265,Stable,7.111085107637393
32,2023-01-01,-0.7041303850158862,-0.4981920007430974,1.0851540498375265,Ngorare,1,Overall Stable,2.28747643559651,Stable,9.87015388452786
32,2024-01-01,-0.258378398737152,-0.9712232327969113,0.8151316896526791,Ngorare,1,Overall Stable,2.0447333211867424,Stable,11.193328599136631
32,2025-01-01,-0.8531776063721916,-0.3217216596949379,1.2385002317105278,Ngorare,1,Overall Stable,2.4133994977776574,Stable,5.239784696585739
29,2019-01-01,0.5640464623313934,0.4550998086451522,-0.8909187580869986,Shura Community Conservancy,0,Overall Gain,1.9100650290635444,High Risk Gain,5.209076838208848
29,2020-01-01,2.1979828621837805,-1.501287431924939,-1.8828628561764256,Shura Community Conservancy,2,Overall Gain,5.582133150285145,High Risk Gain,5.908790827531986
29,2021-01-01,1.139251329665202,0.0135688963847196,-1.2619641196944165,Shura Community Conservancy,2,Overall Gain,2.414784345744338,High Risk Gain,2.808288305393402
29,2022-01-01,-0.0468264124250263,-0.1031315399297497,0.1700329300312161,Shura Community Conservancy,1,Overall Gain,0.3199908823859922,Moderate Risk Gain,2.943881092313262
29,2023-01-01,0.0004786283580514,-0.2037013117498806,0.1497582242218914,Shura Community Conservancy,1,Overall Gain,0.3539381643298235,Moderate Risk Gain,7.975280347862456
29,2024-01-01,0.225526919670951,-0.4710554435298402,-0.0148554373975722,Shura Community Conservancy,1,Overall Gain,0.7114378005983635,Moderate Risk Gain,4.123790335393849
29,2025-01-01,-0.3287352860967947,0.1191249888490998,0.3303761437662925,Shura Community Conservancy,1,Overall Gain,0.7782364187121871,Moderate Risk Gain,0.9659979044215636
24,2019-01-01,-0.7440571656969094,1.1922143871685118,0.1381524012705026,Naibunga Conservancy Trust,0,Overall Loss,2.0744239541359235,Severe Risk Loss,11.855151035633458
24,2020-01-01,0.2068107542404759,0.5657764615360702,-0.4238484866110043,Naibunga Conservancy Trust,0,Overall Loss,1.1964357023875505,Moderate Risk Loss,12.085905054832724
24,2021-01-01,-0.7785160037222093,1.2697148987524576,0.1807125857154256,Naibunga Conservancy Trust,0,Overall Loss,2.2289434881900925,Severe Risk Loss,7.247472306402894
24,2022-01-01,-1.1196827630122133,0.6792400195174905,0.8899774977161653,Naibunga Conservancy Trust,1,Overall Loss,2.688900280245869,Severe Risk Loss,6.231239172645181
24,2023-01-01,-1.0881330758367336,0.614155126470338,0.8279875212828209,Naibunga Conservancy Trust,1,Overall Loss,2.5302757235898925,Severe Risk Loss,11.232486283059952
24,2024-01-01,-0.7256690203013644,0.4630120795523907,0.714564129137628,Naibunga Conservancy Trust,1,Overall Loss,1.9032452289913837,Severe Risk Loss,9.813418873542291
24,2025-01-01,-1.044154141520736,0.736286466555171,0.9455433624278674,Naibunga Conservancy Trust,1,Overall Loss,2.7259839705037745,Severe Risk Loss,3.4991976216466285
21,2019-01-01,0.4846044291415221,0.7323865469657684,-0.7808160226915238,Meibae Community Conservancy,0,Overall Stable,1.9978069987988143,Stable,8.632588061940593
21,2020-01-01,0.6155041339937033,0.6803255025868193,-0.8426945043579802,Meibae Community Conservancy,0,Overall Stable,2.138524140938503,Stable,8.978945123228522
21,2021-01-01,0.1835275281124099,1.077407472948367,-0.3976965374389623,Meibae Community Conservancy,0,Overall Stable,1.658631538499739,Stable,5.5008237393581885
21,2022-01-01,-0.1541212333585442,0.172003669401435,0.3720612207790384,Meibae Community Conservancy,1,Overall Stable,0.6981861235390177,Stable,4.560552835240873
21,2023-01-01,-0.9086642782414172,0.774478273115227,0.9091879966896116,Meibae Community Conservancy,1,Overall Stable,2.592330548046256,Stable,8.931674652634822
21,2024-01-01,0.0739974747193039,-0.4048056622962319,0.1774024559812529,Meibae Community Conservancy,1,Overall Stable,0.6562055929967887,Stable,7.39134405834805
21,2025-01-01,0.0802356704997297,-0.2792821056148631,0.1663312152194185,Meibae Community Conservancy,1,Overall Stable,0.5258489913340114,Stable,2.4478749815846395
20,2019-01-01,-0.6418972942069282,1.9031971422256972,-0.3762527221057712,Ltungai Community Conservancy Trust,0,Overall Loss,2.921347158538397,Severe Risk Loss,12.417435828020407
20,2020-01-01,-0.1479310954745534,1.3189229193817733,-0.5388902556557508,Ltungai Community Conservancy Trust,0,Overall Loss,2.0057442705120776,Severe Risk Loss,15.490768704087316
20,2021-01-01,-0.6434173299122722,1.8413653827655996,-0.2985870641023452,Ltungai Community Conservancy Trust,0,Overall Loss,2.783369776780217,Severe Risk Loss,8.790474851515794
20,2022-01-01,-0.8659755773265975,0.902469025903253,0.4869661284406536,Ltungai Community Conservancy Trust,1,Overall Loss,2.255410731670504,Severe Risk Loss,8.26609634279479
20,2023-01-01,-1.012575277120657,1.1658138095681931,0.5503775446973617,Ltungai Community Conservancy Trust,1,Overall Loss,2.728766631386212,Severe Risk Loss,9.67221510795454
20,2024-01-01,-0.7251757631048494,0.8211840697079786,0.4997890875776571,Ltungai Community Conservancy Trust,1,Overall Loss,2.046148920390485,Severe Risk Loss,12.073319345658442
20,2025-01-01,-0.3666553142883161,0.3387414039699488,0.278450026418902,Ltungai Community Conservancy Trust,1,Overall Loss,0.9838467446771668,Moderate Risk Loss,5.474859294663148
